3.6591,-6.4968,2.628,-2.668,-4.7509,-3.0582,1.2597,-3.4654,-1.1465,-1.4173,2.1483,0.42704,1.9101,-2.4394,-1.0043,0.23103,0.15279,0.024942,0.077442,-0.011115,-0.049807,0.010897,-0.014898,0.0064295,0.04763,0.050479,-0.0090302,-0.020309,0.042207,0.025945,-0.49252,0.90665,0.4232,-0.30148,0.066418,-0.3258,-0.16389,0.21034,-0.006351,0.04022,-0.061621,-0.13705,-0.16166,-0.018826,0.042933,1
4.2457,-5.4942,2.4456,0.20913,-5.5284,-3.2846,1.0052,-3.512,-0.77693,-0.74219,3.2046,-0.59756,1.5923,-2.3633,-1.5645,0.21625,0.15819,0.0080072,0.058505,-0.023222,-0.060019,-0.01362,-0.04094,0.057248,0.068554,0.046555,-0.0039362,-0.0085859,0.024393,0.014188,-0.45256,0.76491,0.26282,-0.094475,-0.15063,-0.39391,0.027092,0.11635,-0.18598,0.10064,-0.13079,-0.22316,-0.036267,-0.11595,-0.10306,1
2.6548,-6.7837,3.1031,-4.4145,-5.5191,-3.8382,0.43357,-2.5767,-1.2498,-0.3309,1.3035,0.9968,0.82038,-2.6982,-1.3394,0.1861,0.15723,0.060069,0.088093,-0.035362,-0.021834,0.026242,0.025425,0.050173,0.048023,0.037172,-0.038202,-0.017068,0.025907,0.026147,-0.23378,1.2237,-0.22127,-0.38711,0.38981,-0.39967,0.29681,0.37451,-0.17831,-0.043042,-0.028333,-0.24989,-0.00028427,-0.00010987,0.29187,1
0.4053,-6.6824,4.531,-4.5948,-5.2648,-4.9757,-0.34437,-2.8734,-0.9416,-0.152,0.48414,1.4158,0.93401,-3.5575,-0.14552,0.21986,0.11561,0.028765,0.079358,-0.056832,-0.042989,-0.0033751,0.023501,0.023533,0.039745,0.056212,-0.026771,-0.012004,0.034723,0.023788,0.64614,0.95561,0.45408,-0.36566,0.39609,-0.35471,-0.091178,0.35283,-0.2305,-0.16779,-0.045515,-0.02205,-0.12537,-0.10608,0.024237,1
7.4793,4.3584,4.8152,-2.0543,9.6227,4.3832,-0.24755,-0.66264,-1.1731,-0.96018,4.1903,1.4482,-1.1919,-2.8827,-0.74003,-0.092202,0.073643,0.10852,-0.09027,0.087297,0.067397,-0.11493,0.017616,0.080585,0.030587,-0.053855,-0.0098986,-0.0062013,0.047016,0.038944,-0.18155,-0.092665,0.0051793,-0.64046,-0.31425,0.026955,-0.28133,0.27292,0.13615,0.11436,-0.06455,0.034745,-0.10726,0.089512,0.15112,2
8.7046,6.4256,4.2372,-1.9048,8.8176,3.4517,0.24452,0.10506,-2.0403,0.6759,4.8785,0.58316,-1.2719,-1.4329,0.028856,-0.083071,0.080652,0.10016,-0.056301,0.070369,0.093268,-0.10097,-0.030277,0.068161,0.031234,-0.044105,0.0051653,-0.041137,0.021744,0.019018,-0.084587,-0.1242,-0.08398,-0.39272,-0.25323,0.083837,-0.25757,0.23868,0.038126,0.0038373,-0.045535,0.13506,-0.088903,-0.029395,0.21599,2
9.9609,7.3412,4.6118,-1.1942,8.7549,3.2297,-1.2334,1.1844,-1.9867,0.28622,5.4785,-0.13874,-0.60329,-0.042295,0.81433,-0.081002,0.09173,0.11478,-0.015275,0.077873,0.068205,-0.10298,-0.010843,0.065517,0.037272,-0.031832,0.0062354,-0.034868,0.013691,0.022982,0.13516,-0.084619,-0.17099,-0.33748,-0.19987,0.19937,-0.1149,0.26972,-0.062971,-0.1506,-0.085605,-0.0011272,-0.077253,0.029303,0.19998,2
10.36,7.0971,4.067,0.26008,8.6164,3.1532,-1.4505,0.98133,-2.3441,0.63729,5.6086,-0.15281,0.038635,0.22091,1.1723,-0.074271,0.10011,0.0753,-0.01813,0.083393,0.057319,-0.095618,-0.019811,0.058986,0.068173,-0.031539,0.0086898,-0.031744,-0.016065,0.017133,0.046795,-0.12595,-0.1748,-0.37792,-0.24644,0.11889,-0.25124,0.19717,-0.20717,-0.028901,-0.132,0.033185,0.012217,0.033067,0.13457,2
10.18,7.2732,4.8902,-0.9168,7.3639,2.2335,-0.23127,1.5688,-2.0516,1.654,5.2699,-0.86015,-0.64068,-0.67757,1.7958,-0.098252,0.10184,0.052726,0.012056,0.086723,0.045737,-0.08584,-0.0091074,0.027148,0.076954,-0.013742,-0.004601,-0.0010744,-0.010706,0.0045211,0.19836,-0.086829,-0.40481,-0.15892,-0.22299,0.26275,0.020564,0.41931,0.060891,-0.022497,0.0040866,0.04791,-0.16865,-0.115,0.16297,2
10.307,6.3184,3.3985,0.95597,7.5062,0.82178,0.084797,2.0362,-2.1634,2.3585,4.7202,-1.8182,-1.3539,-0.82195,1.8662,-0.075052,0.12434,0.027334,-0.026062,0.078507,0.081096,-0.079553,0.0074,0.068494,0.04466,-0.031272,-0.016995,0.0045837,-0.015152,0.0018655,0.28038,-0.10759,-0.39822,-0.12868,-0.16664,0.040299,0.037084,0.41713,0.035635,-0.14818,0.22161,0.035174,-0.16191,-0.068628,0.072095,2
9.3131,4.7038,4.6521,-0.61919,7.7918,-2.7404,-0.25013,2.9437,-1.7646,2.2564,4.3179,-0.89161,-3.0514,-1.411,2.1305,-0.041918,0.14385,-0.060844,0.0035044,0.057371,0.058393,-0.15152,0.048962,0.0098789,-0.016319,-0.055412,-0.014964,0.059583,-0.0067085,-0.030328,0.21332,-0.20612,-0.27743,-0.19381,-0.12393,0.11347,-0.046751,0.28359,-0.16996,0.02946,-0.018086,0.081977,-0.071268,-0.23103,0.021637,2
9.4395,4.6607,4.1575,0.6891,6.8957,-3.1326,0.19973,2.4598,-1.7182,2.4255,4.5657,-0.83816,-3.1605,-0.97679,2.0872,-0.023249,0.16574,-0.078599,0.008197,0.06922,0.045401,-0.16798,0.041323,0.033951,-0.017245,-0.054111,-0.031966,0.054203,-0.0069634,-0.04363,-0.0041266,-0.11381,-0.15559,-0.30516,-0.1203,0.037979,-0.15203,0.20872,-0.23217,-0.019501,-0.10186,-0.14213,-0.0063365,-0.13398,-0.027308,2
9.1834,4.5563,2.3547,3.7756,8.9157,-2.502,0.85838,0.34593,-1.0051,0.31594,4.1124,-2.0169,-1.7087,-0.16745,0.87896,-0.011594,0.15133,-0.12831,-0.055801,0.073508,0.031042,-0.18934,-0.010653,0.044685,-0.032237,0.011716,0.044062,0.058734,-0.050907,-0.08691,-0.12996,-0.51408,0.10985,-0.78426,-0.1639,0.11871,-0.31376,0.29859,-0.1994,-0.039639,0.0029529,0.094864,0.083314,-0.10132,-0.12008,2
9.9012,4.3857,3.3109,2.8596,8.7123,-3.6487,0.88467,0.39048,1.0341,2.3584,3.3417,-0.46867,0.91755,-0.80032,0.95079,-0.086894,0.12174,-0.084259,-0.10737,0.061808,0.038363,-0.17078,0.0037715,0.0018322,-0.035088,0.033862,0.037123,0.020192,-0.03774,-0.041481,-0.14457,-0.22056,0.23062,-0.64786,-0.20223,0.028258,-0.31598,0.24691,-0.16101,0.10331,-0.010461,-0.13727,0.025993,-0.092633,0.018048,2
9.6222,7.6079,5.0699,-1.2549,6.9389,1.3963,-1.1182,2.591,-1.9191,1.6419,5.4713,-0.83696,-1.7573,-0.46102,2.0419,-0.086726,0.11946,0.047394,-0.001144,0.10285,0.051955,-0.07912,0.016702,0.027275,0.049629,-0.0047558,-0.016082,-0.002282,-0.0087618,0.0019108,0.029012,-0.21312,-0.22828,-0.38646,-0.22192,0.16226,-0.11243,0.35588,-0.17363,-0.11641,-0.19213,-0.0054151,-0.073747,0.0097546,0.12748,2
9.7325,6.9754,4.9546,-2.6085,6.6788,0.72031,-0.45734,3.6103,-2.3209,2.3294,5.1725,-0.016114,-2.1069,-0.57596,2.1594,-0.086182,0.10617,0.052226,0.021127,0.071492,0.052414,-0.09371,0.030066,0.03333,0.038666,-0.019561,0.0071809,-0.0050277,-0.0084329,-0.016609,0.10366,0.0162,-0.37264,-0.19762,-0.095387,0.28504,0.026943,0.37162,-0.034162,-0.018718,-0.09307,-0.030831,-0.12763,-0.1445,0.084524,2
9.8459,6.3291,4.4066,-0.7671,7.3759,0.70586,-1.2167,1.2196,-2.4804,1.6679,4.5595,-0.97754,-1.1878,0.24823,2.4223,-0.067298,0.11936,0.036732,-0.025392,0.094474,0.057043,-0.07011,0.010834,0.028645,0.048227,-0.019109,-0.017509,-0.0056132,-0.0080238,0.0096761,0.42269,-0.23163,-0.54341,-0.72828,0.064346,0.32733,0.088083,0.2889,0.10342,0.25643,-0.29834,-0.093035,0.089019,0.040812,-0.13385,2
8.8971,6.6152,4.4322,-2.4812,7.0696,-0.81848,-2.1192,-0.10024,-1.8986,2.1706,3.0557,-0.42656,-0.83125,-0.79683,4.0367,-0.045669,0.09763,0.051481,-0.020685,0.13868,0.046803,-0.088162,0.018714,0.039836,0.053979,-0.012571,-0.019203,0.0024934,0.0049285,-0.0057957,0.51191,0.012349,-0.31067,-1.0085,0.10248,-0.11756,-0.33147,-0.20273,-0.14697,0.38391,-0.032064,-0.10527,-0.12123,-0.002017,-0.018399,2
6.6257,8.2393,7.3965,-0.43838,1.553,6.29,-0.61072,-2.5506,1.7042,-3.7383,1.7001,-0.42123,-1.0594,-2.8605,-2.1479,-0.15413,0.10002,0.14005,-0.10402,0.061857,-0.03446,-0.00093029,0.05319,0.078286,0.0080177,0.077654,0.0053994,0.024326,0.0019679,0.0072956,0.2401,0.107,0.077061,-0.13716,-0.19303,0.12043,-0.25089,0.23248,0.20425,0.011564,0.19158,0.22981,-0.047933,0.064477,-0.0018566,3
8.1324,7.2696,4.4201,1.2376,-0.007364,5.3827,-1.2917,-0.62478,1.7634,-2.7845,-0.17923,1.73,-1.8797,-0.51655,-3.7362,-0.15275,0.097213,0.12229,-0.059726,0.0593,-0.048952,-0.020623,0.018837,0.065447,0.0012702,0.038319,0.036748,0.0068072,0.0030238,-0.0093222,0.20426,0.015661,-0.1247,0.099492,-0.08797,0.20122,-0.067639,0.26549,-0.029894,0.0025692,0.077317,0.058961,-0.0026857,0.15908,-0.086999,3
8.2172,6.1502,2.6957,0.41087,-1.3198,3.18,-0.48287,-0.033896,1.3163,-1.2806,-1.8767,2.9948,-2.0845,-0.69577,-3.6831,-0.15796,0.094069,0.079937,-0.045364,0.048471,-0.054344,-0.012163,0.032719,0.01568,0.001344,0.0074878,0.035141,0.0013283,-0.00381,-0.017196,0.27025,-0.027501,-0.16617,0.17877,-0.20777,0.16846,-0.1913,0.29818,-0.11648,0.021647,-0.017676,0.058583,-0.031871,0.036246,-0.068198,3
8.3769,5.7014,1.684,0.078271,-2.8002,2.4614,-0.094932,0.35423,0.79519,-0.16459,-2.41,3.3219,-2.0992,-0.21112,-3.6475,-0.16014,0.098246,0.059177,-0.061333,0.044063,-0.040874,-0.0029567,0.03597,-0.0018748,-0.00083454,0.0047365,0.022173,-0.00244,-0.0012771,-0.0085237,0.27943,0.0023769,-0.20168,0.17449,-0.15336,0.14639,-0.15902,0.36267,-0.049827,0.02923,-0.074498,0.040423,-0.051118,0.08379,-0.02721,3
8.4904,6.3947,2.5431,-1.1427,-3.974,0.35057,0.57257,0.81762,1.106,0.27239,-3.1041,4.5708,-3.2025,-0.31047,-3.8264,-0.15798,0.10863,0.047331,-0.018639,0.04236,-0.058146,0.007945,0.023444,-0.015948,0.020801,0.013573,0.010554,0.0089583,0.014882,-0.011611,0.22881,0.088489,-0.2254,0.16054,-0.13123,0.22454,-0.21109,0.27582,-0.11511,0.082506,-0.07829,0.010377,-0.10215,0.036937,-0.083568,3
7.6984,4.7073,2.6538,-4.7196,-3.4627,-1.2301,-0.66735,2.4049,0.30462,2.1044,-3.718,5.8699,-3.3993,-0.41625,-2.8869,-0.1413,0.10783,0.027909,-0.0096756,0.027851,-0.051601,-0.0018235,0.053775,-0.052807,-0.0072578,-0.029619,0.010932,0.027237,0.011338,-0.021585,0.33594,0.14328,-0.24564,0.19608,-0.09539,0.19883,-0.20177,0.2975,-0.025556,-0.08449,-0.057585,-0.010915,-0.1274,0.035293,-0.11158,3
8.3747,5.6763,1.2659,-0.70193,-3.049,-1.9618,-1.1428,1.655,-0.48068,0.26712,-2.6923,4.5692,-2.6055,0.26412,-2.3057,-0.1603,0.11393,-0.025935,-0.052228,0.043711,-0.067147,0.014379,0.040717,-0.024069,-0.0025973,-0.048469,0.0068679,0.045355,0.032551,-0.0040991,0.27738,0.25521,-0.19432,0.13792,-0.1788,0.18024,-0.30776,0.35122,-0.10987,0.045569,0.035627,0.047462,0.035468,0.12386,-0.10439,3
7.9114,7.0035,1.6616,2.2545,-3.4697,-3.5,-0.3047,-0.63312,0.92301,-0.0080118,-2.0319,3.6588,-2.1946,0.47605,-2.2972,-0.16381,0.11443,-0.033896,-0.062367,0.065366,-0.08859,0.0039636,0.039483,0.0043024,0.0040791,-0.031837,0.001535,0.018427,0.030064,0.0072541,0.17082,0.14973,-0.17644,0.094937,-0.15427,0.18465,-0.29016,0.36676,-0.10409,-0.0024027,0.022581,0.034829,-0.043103,0.016387,-0.12424,3
7.437,5.6174,1.7062,-0.94779,-0.96431,-5.6952,-1.7048,0.86674,1.1441,1.5861,-3.4455,4.1771,-1.6533,0.66687,-1.3044,-0.13348,0.12647,-0.045492,-0.02755,0.062372,-0.079816,-0.050248,0.038432,-0.019988,-0.024699,-0.039844,-0.0045619,0.01899,0.039077,-0.014702,0.36225,0.1259,-0.25863,0.33646,-0.14999,0.084769,-0.056744,0.29986,0.0427,-0.04392,-0.079635,-0.029747,-0.013575,-0.0062425,-0.11702,3
7.4862,6.9039,3.0134,2.2435,0.7983,-6.6049,-0.33755,-2.8567,3.6119,2.3872,-2.8254,0.64288,0.85265,0.028037,-0.24713,-0.11267,0.15348,-0.066495,-0.058253,0.061216,-0.089635,-0.057477,0.02816,-0.024355,-0.0056316,0.017391,-0.0092405,-0.004579,0.012589,0.026835,0.073652,0.28494,-0.14292,0.055037,-0.18093,0.21022,-0.10041,0.38224,0.006103,-0.014739,0.21718,-0.033568,-0.13678,-0.06002,0.0065169,3
8.6047,4.6502,1.5034,-1.3929,-4.4659,0.12708,0.8845,1.7704,0.70872,1.274,-3.914,4.9591,-3.1037,-0.084681,-3.5727,-0.15079,0.1128,0.0098477,-0.00066965,0.028524,-0.049472,0.015077,0.027653,-0.021032,0.018467,-0.018005,0.012076,0.01715,-0.00086306,-0.021008,0.2672,0.34342,-0.31178,0.041562,-0.1122,0.32275,-0.16535,0.13854,0.0057866,-0.047898,0.030933,-0.038287,-0.13129,0.052395,-0.050513,3
8.8698,4.6934,1.0535,0.013216,-4.5655,-0.047194,0.41367,1.2833,0.53521,0.71002,-3.3934,4.396,-2.9987,-0.28162,-3.1979,-0.13422,0.12771,-0.005194,-0.0020584,0.027285,-0.048652,0.021642,0.033549,-0.012022,0.014988,-0.0028278,0.017068,0.014328,-0.0084455,-0.014576,0.24287,0.3432,-0.28155,-0.024369,-0.16718,0.31225,-0.24124,0.14045,-0.10217,-0.014755,-0.026456,-0.035106,-0.0034514,0.049921,-0.024803,3
7.0122,4.0109,1.2515,-4.4443,-2.9284,0.113,0.27453,0.82005,0.091118,0.21585,-4.8366,5.2195,-4.2298,-0.61553,-2.4456,-0.10528,0.10797,0.040574,0.015707,0.071088,-0.048313,0.018226,0.04476,-0.041051,0.0028887,0.011242,0.0051635,-0.0080735,0.0037087,-0.0083101,0.91773,-0.19822,-0.50219,-0.47718,-0.02246,0.2404,0.24866,0.22175,0.35618,0.20657,-0.45892,-0.45458,-0.18062,-0.39097,0.0032855,3
4.9924,5.5217,-0.10287,-3.6617,-2.5762,-1.4914,1.0753,-3.2726,1.0069,0.37876,-4.5592,4.6396,-3.0983,-1.5828,-0.91996,-0.089397,0.082409,0.020297,0.0076368,0.088746,-0.054942,0.0050346,0.016297,-0.012055,0.017412,0.030457,-0.011451,0.0047565,0.018231,0.0032047,1.7789,-0.16753,-0.55873,-0.22117,0.028361,-0.2458,0.014354,-0.15689,0.11256,0.090997,0.048692,-0.14009,-0.29601,-0.26436,-0.1744,3
1.6225,5.9831,8.9508,-6.6894,1.2155,0.83062,-3.4356,0.34108,3.4605,-4.8663,1.5202,1.5568,1.2605,-2.56,1.4009,-0.14709,0.019486,0.17871,-0.031232,-0.014279,0.0022609,0.0049943,0.056072,0.022707,-0.045849,0.012595,-0.0081955,0.018645,0.024071,0.066706,-0.23628,-0.67564,0.019823,-0.37691,-0.13709,-0.13132,-0.28651,0.012768,0.11662,-0.19053,-0.23057,0.20212,0.0040463,0.0044817,0.01526,4
1.469,7.7194,8.451,-6.5541,0.068993,-0.2156,-3.5625,0.093471,2.7558,-4.7964,1.3634,1.0091,0.045058,-1.5809,1.3095,-0.1521,0.030045,0.18441,0.0016745,-0.0059817,-0.011606,-0.0030083,0.052726,0.028994,-0.053148,0.052812,0.0027957,0.023189,0.0005431,0.029501,-0.097643,-0.74239,-0.22785,-0.065253,-0.080595,-0.13328,-0.17604,-0.18641,0.088447,-0.33448,-0.25329,0.24356,0.031004,0.10734,0.056047,4
2.0858,7.2419,5.4846,-4.8578,-3.1821,-1.3819,-2.3207,-0.99598,0.28235,-2.591,-0.020439,1.6971,1.1702,0.33462,0.60818,-0.1489,0.037436,0.10529,-0.0085123,0.0027576,-0.049146,-0.029205,0.028405,-0.040132,-0.053858,0.037928,0.024758,-0.0012998,-0.010216,0.006172,0.066445,-0.7673,-0.46572,-0.020438,-0.074369,-0.096308,-0.042327,0.06568,0.024577,-0.36186,-0.40352,0.19126,-0.060157,0.12441,-0.0024434,4
2.22,6.0949,4.3764,-3.5898,-5.0031,-0.15573,-2.4867,-1.7194,-0.1952,-1.5211,-0.22295,0.94929,2.2307,0.74962,0.29086,-0.14327,0.043468,0.089676,-0.0055347,-0.014694,-0.055378,-0.016379,0.013948,-0.048868,-0.050805,0.025544,0.020702,-0.0018203,-0.021186,0.0068663,0.089578,-0.80378,-0.42227,0.037532,-0.055744,-0.15621,-0.019915,0.0091812,0.03243,-0.26322,-0.20168,0.26707,-0.0027072,0.079071,-0.0078883,4
2.9803,6.4661,2.3045,0.45927,-6.5858,-1.8326,-0.56681,-3.1879,-1.8719,-1.8939,1.2124,2.1791,1.4713,0.99598,0.72812,-0.12938,0.065409,0.021764,0.011572,-0.018197,-0.081754,0.015762,-0.032325,-0.014365,0.0082501,0.0098968,-0.0062446,-0.0025106,0.010708,0.021055,0.12549,-0.83185,-0.50215,0.057339,-0.169,-0.15817,-0.00024936,-0.013326,0.033332,-0.29258,-0.26695,0.13398,-0.019626,0.087499,0.022905,4
3.3679,5.0311,-0.37348,2.0738,-6.1322,-2.3966,-1.0623,-2.99,-2.7785,-2.2705,0.63685,1.8736,1.6401,0.57921,0.35042,-0.12114,0.067654,-0.035677,0.0037189,-0.010312,-0.084778,0.049832,-0.057854,0.011329,0.026919,-0.026079,-0.01299,-0.0043511,0.0047846,0.035569,0.087828,-0.82266,-0.40843,-0.012628,-0.018946,-0.18616,-0.084229,0.0078403,-0.072605,-0.31236,-0.20818,0.16735,0.031548,-0.05137,-0.011653,4
3.1475,6.7161,0.8839,3.4232,-3.7919,-5.2291,-2.5902,-3.5107,-1.0428,-0.9611,-0.099694,1.9643,0.51798,-0.41613,0.26784,-0.14503,0.053501,-0.070696,-0.035961,-0.0081827,-0.093037,0.00010938,-0.031483,-0.010428,0.014991,-0.012546,-0.0097932,-0.00020592,0.012474,0.032236,0.11604,-0.85967,-0.41174,-0.057763,-0.063255,-0.29158,0.058138,0.050757,-0.03991,-0.33499,-0.22197,0.14056,-0.028695,-0.099973,-0.034995,4
2.157,7.8322,2.2336,2.7467,-0.45795,-6.9384,-3.4465,-1.4299,-0.061948,0.31948,-0.5729,0.20846,0.23024,-0.64895,0.35526,-0.12634,0.068588,-0.10477,-0.015465,0.0057036,-0.077727,-0.06744,-0.028617,-0.045435,0.0065819,0.022835,-0.021908,0.0057788,0.016203,0.014712,-0.015553,-0.79064,-0.13851,-0.13542,-0.1684,-0.30889,-0.2391,-0.098053,-0.15785,-0.094582,-0.31713,0.12015,0.0076542,-0.16659,-0.012708,4
2.1669,8.3193,4.4493,0.47122,1.7915,-8.8598,-3.9995,-1.5152,2.217,1.7255,-0.94104,-0.64269,0.47764,-0.15427,0.21837,-0.11535,0.081616,-0.1017,-0.051582,0.0093283,-0.03876,-0.10022,0.0089224,-0.059197,-0.0080938,0.050857,-0.022461,0.0072489,0.021544,0.024955,0.024685,-0.81657,-0.14765,-0.14284,-0.10998,-0.31931,-0.13296,-0.0093011,0.10592,-0.21813,-0.22131,0.18564,-0.029519,-0.23237,-0.021689,4
1.9121,8.6666,6.4709,1.5488,1.8537,-8.4397,-2.9369,-2.193,3.3591,1.8518,-0.94155,0.66375,2.067,-0.95181,-0.14199,-0.13801,0.067884,-0.09408,-0.1034,0.0021646,-0.054656,-0.093058,0.033282,-0.057421,-0.0038864,0.10303,0.02529,0.0011318,-0.023994,0.036075,-0.057634,-0.79514,-0.099678,-0.22054,-0.16417,-0.40201,-0.20073,-0.071816,-4.2049e-05,-0.080419,-0.27966,0.18698,-0.18805,-0.28654,0.0075244,4
2.2178,5.834,3.3158,-4.2286,-6.862,-2.4786,-1.4607,-0.46228,-1.5078,-0.88528,-1.4384,2.491,-0.9391,-0.6585,0.98414,-0.13364,0.067862,0.038136,0.057452,-0.020793,-0.10464,0.019433,0.0072699,-0.033759,-0.0041288,0.0098378,-0.010349,0.0048241,-0.00087186,-0.00076036,-0.11303,-0.53244,-0.37809,0.27554,-0.14985,0.039965,-0.034396,0.16667,-0.10067,-0.23295,0.026794,-0.048934,-0.078043,0.0023837,0.07956,4
2.4001,5.0477,1.2368,3.0319,-8.6038,-1.2584,-0.72201,-3.2031,-1.882,-1.2482,0.018074,-1.5184,-0.62837,-0.53358,0.19858,-0.12445,0.075326,-0.036291,0.018227,-0.02295,-0.089094,0.047238,-0.016034,0.040762,0.017457,-0.0059561,0.008377,0.0027554,0.00027413,-0.0016539,-0.018007,-0.22714,-0.38245,0.34875,-0.16682,-0.061297,-0.090515,0.12866,-0.12053,-0.19726,0.11397,-0.14269,0.040136,-0.035114,-0.046425,4
0.57836,4.0542,-0.4885,-3.439,-6.2051,-2.0521,-1.0457,-3.1337,-1.583,-2.255,-0.4555,1.5931,0.82979,0.40695,2.6078,-0.090975,0.047996,0.0093048,0.073742,0.0072119,-0.082537,0.064135,-0.03422,-0.017395,-0.0033906,0.019087,-0.01446,-0.016085,-0.019713,0.038266,0.60557,-0.58203,-0.36432,-0.18994,-0.20519,0.022954,0.2369,0.034123,0.2731,0.092719,-0.49167,-0.21981,-0.17858,-0.11452,-0.13373,4
